participant,AugendGroup,block,Augend,Addend,Response,True,accuracy,rt,profil
4,2,3,G,2,J,t+-1,1,1942.42209999356,b
4,2,3,D,2,G,t+-1,1,1312.89099995047,b
4,2,3,J,3,N,t+-1,1,1029.05530005228,b
4,2,3,D,3,H,t+-1,1,1548.05250000209,b
4,2,3,J,2,L,t,1,1118.51609998848,b
4,2,3,G,5,L,t,1,1145.46789997257,b
4,2,3,D,5,I,t,1,1004.41979989409,b
4,2,3,G,5,M,t+-1,1,1267.75569992606,b
4,2,3,J,2,M,t+-1,1,1001.18069991004,b
4,2,3,G,4,K,t,1,1128.3768999856,b
4,2,3,D,4,I,t+-1,1,1891.3964999374,b
4,2,3,D,2,F,t,1,864.428399945609,b
4,2,3,G,2,I,t,1,1454.37639998272,b
4,2,3,D,5,J,t+-1,1,1636.27569994424,b
4,2,3,J,3,M,t,1,786.493299994618,b
4,2,3,J,4,N,t,1,1162.42270008661,b
4,2,3,D,3,G,t,1,893.099999986589,b
4,2,3,G,3,K,t+-1,0,2080.62169991899,b
4,2,3,J,5,P,t+-1,1,965.950399986468,b
5,1,0,F,5,L,t+-1,1,7985.44229997788,nb
5,1,0,I,4,N,t+-1,1,8404.0731000714,nb
5,1,0,C,3,F,t,1,16518.6224000063,nb
5,1,0,F,4,J,t,1,7390.65869990736,nb
5,1,0,I,5,O,t+-1,1,7041.11269989517,nb
5,1,0,F,3,J,t+-1,1,6434.21000009403,nb
5,1,0,F,2,H,t,0,3857.51210001763,nb
5,1,0,C,2,F,t+-1,1,4296.98659991846,nb
5,1,0,I,2,K,t,0,5325.81940002274,nb
5,1,0,C,5,H,t,1,7322.47040001676,nb
5,1,0,C,4,H,t+-1,1,10055.4428999312,nb
5,1,0,I,3,L,t,1,5616.33029999211,nb
5,1,0,F,3,I,t,0,4489.55890000798,nb
5,1,0,I,3,M,t+-1,1,7558.97120002192,nb
5,1,0,I,2,L,t+-1,1,4306.5149000613,nb
5,1,0,F,5,K,t,1,6327.65060011298,nb
5,1,0,C,3,G,t+-1,1,6003.66849999409,nb
5,1,0,C,4,G,t,0,5917.29670006316,nb
5,1,0,I,5,N,t,1,6361.91580002196,nb
5,1,0,F,4,K,t+-1,1,8029.91979999933,nb
5,1,0,C,5,I,t+-1,0,3798.73589996714,nb
5,1,0,I,4,M,t,0,9312.45830003172,nb
5,1,0,C,2,E,t,1,3598.50660001393,nb
5,1,0,F,2,I,t+-1,1,3144.30060004816,nb
5,1,0,F,5,L,t+-1,1,8986.6778999567,nb
5,1,0,I,4,N,t+-1,0,3190.54990005679,nb
5,1,0,C,3,F,t,1,2055.16129999887,nb
5,1,0,F,4,J,t,1,3740.95180002041,nb
5,1,0,F,3,J,t+-1,1,1024.60160001647,nb
5,1,0,I,2,K,t,1,2303.3723999979,nb
5,1,0,I,5,O,t+-1,0,3395.39770002011,nb
5,1,0,I,3,L,t,1,5580.91160003096,nb
5,1,0,C,5,H,t,1,4751.04120001197,nb
5,1,0,C,2,F,t+-1,0,1842.7781999344,nb
5,1,0,C,4,H,t+-1,1,2761.77079998888,nb
5,1,0,F,2,H,t,1,9339.15290003642,nb
5,1,0,F,3,I,t,0,2616.14719999488,nb
5,1,0,C,2,E,t,1,1256.68069999665,nb
5,1,0,C,3,G,t+-1,0,1678.17460000515,nb
5,1,0,I,5,N,t,1,1611.30029999185,nb
5,1,0,C,5,I,t+-1,0,2482.88099991623,nb
5,1,0,F,2,I,t+-1,0,2247.89290002082,nb
5,1,0,I,3,M,t+-1,1,6814.95069991797,nb
5,1,0,C,4,G,t,1,5671.5344999684,nb
5,1,0,F,4,K,t+-1,1,2494.98209997546,nb
5,1,0,I,4,M,t,0,7371.31870002486,nb
5,1,0,F,5,K,t,1,1862.3518999666,nb
5,1,0,I,2,L,t+-1,1,3756.19900005404,nb
5,1,0,C,2,E,t,1,1655.16329999082,nb
5,1,0,C,5,I,t+-1,0,2412.7610999858,nb
5,1,0,I,5,N,t,0,1213.6729999911,nb
5,1,0,I,3,M,t+-1,0,1837.58570009377,nb
5,1,0,I,2,L,t+-1,1,676.298800040968,nb
5,1,0,F,4,K,t+-1,1,1984.83390000183,nb
5,1,0,F,2,I,t+-1,0,1977.65220003203,nb
5,1,0,F,5,K,t,0,1275.09780006949,nb
5,1,0,C,3,G,t+-1,0,1392.18109997455,nb
5,1,0,F,3,I,t,1,5960.82589996513,nb
5,1,0,I,4,M,t,0,3107.67950001173,nb
5,1,0,C,4,G,t,1,920.342499972321,nb
5,1,0,F,4,J,t,1,1203.60520004761,nb
5,1,0,F,5,L,t+-1,0,1811.53890001588,nb
5,1,0,I,2,K,t,1,1315.16070000362,nb
5,1,0,C,2,F,t+-1,1,2767.38849992398,nb
5,1,0,I,3,L,t,0,7856.46279994398,nb
5,1,0,C,3,F,t,1,1921.12449998967,nb
5,1,0,C,4,H,t+-1,0,1348.14739995636,nb
5,1,0,I,4,N,t+-1,0,1501.95750000421,nb
5,1,0,C,5,H,t,0,1690.62689994462,nb
5,1,0,F,3,J,t+-1,1,8526.96120005567,nb
5,1,0,I,5,O,t+-1,1,2380.39629999548,nb
5,1,0,F,2,H,t,1,1806.0973000247,nb
5,1,1,C,2,F,t+-1,1,3247.55309999455,nb
5,1,1,C,4,H,t+-1,0,1334.82139999978,nb
5,1,1,C,5,H,t,0,969.284099992365,nb
5,1,1,F,4,J,t,1,7162.34569996595,nb
5,1,1,C,3,F,t,1,1269.72370001022,nb
5,1,1,I,4,N,t+-1,0,1138.48019996658,nb
5,1,1,I,3,L,t,1,1333.4496000316,nb
5,1,1,F,3,J,t+-1,0,776.185700087808,nb
5,1,1,F,5,L,t+-1,1,1033.1703000702,nb
5,1,1,I,2,K,t,1,1287.719200016,nb
5,1,1,F,2,H,t,1,2228.75120001845,nb
5,1,1,I,5,O,t+-1,1,1387.58919993416,nb
5,1,1,C,5,I,t+-1,0,1340.69870004896,nb
5,1,1,I,3,M,t+-1,1,2183.06250008754,nb
5,1,1,C,4,G,t,1,3303.48300002515,nb
5,1,1,F,3,I,t,1,1531.94619994611,nb
5,1,1,F,5,K,t,0,1119.52569999266,nb
5,1,1,C,2,E,t,1,1106.45870002918,nb
5,1,1,C,3,G,t+-1,0,1390.62650001142,nb
5,1,1,F,2,I,t+-1,0,1902.57609996479,nb
5,1,1,I,5,N,t,1,810.758900013752,nb
5,1,1,I,4,M,t,0,937.896099989302,nb
5,1,1,F,4,K,t+-1,0,1236.4354999736,nb
5,1,1,I,2,L,t+-1,1,2850.98220000509,nb
5,1,1,I,4,N,t+-1,0,1289.50579999946,nb
5,1,1,I,2,K,t,1,1766.22590003535,nb
5,1,1,F,4,J,t,1,1544.52530003618,nb
5,1,1,I,5,O,t+-1,1,1746.48019997403,nb
5,1,1,C,4,H,t+-1,0,917.739799944684,nb
5,1,1,F,2,H,t,1,2208.36299995426,nb
5,1,1,C,3,F,t,1,1496.90040003043,nb
5,1,1,I,3,L,t,1,653.46539998427,nb
5,1,1,F,3,J,t+-1,1,1034.52909993939,nb
5,1,1,F,5,L,t+-1,1,1329.34870000463,nb
5,1,1,C,2,F,t+-1,0,812.301400001161,nb
5,1,1,C,5,H,t,1,2028.08349998668,nb
5,1,1,C,5,I,t+-1,0,3195.46670001,nb
5,1,1,I,2,L,t+-1,1,1620.11610006448,nb
5,1,1,C,3,G,t+-1,0,979.600099963136,nb
5,1,1,F,5,K,t,1,2060.93220005278,nb
5,1,1,F,2,I,t+-1,1,1499.10299992189,nb
5,1,1,F,4,K,t+-1,1,2015.43199992739,nb
5,1,1,I,5,N,t,1,958.885799976997,nb
5,1,1,C,4,G,t,1,2904.69369990751,nb
5,1,1,C,2,E,t,1,1069.80239995755,nb
5,1,1,I,3,M,t+-1,1,1778.53890007827,nb
5,1,1,I,4,M,t,1,907.750799902715,nb
5,1,1,F,3,I,t,1,1887.92670005933,nb
5,1,1,F,2,H,t,1,836.765399901196,nb
5,1,1,I,5,O,t+-1,1,2738.32190001849,nb
5,1,1,C,3,F,t,1,1245.07549998816,nb
5,1,1,C,5,H,t,0,1715.75969993137,nb
5,1,1,F,5,L,t+-1,0,1303.43379999977,nb
5,1,1,F,3,J,t+-1,1,3419.41029997543,nb
5,1,1,I,2,K,t,1,1067.84500007052,nb
5,1,1,C,4,H,t+-1,0,2424.88860001322,nb
5,1,1,F,4,J,t,1,2280.61190003064,nb
5,1,1,C,2,F,t+-1,0,1006.28129998222,nb
5,1,1,I,4,N,t+-1,1,2341.37400006875,nb
5,1,1,I,3,L,t,1,1151.8751999829,nb
5,1,1,C,3,G,t+-1,1,1321.82970002759,nb
5,1,1,C,2,E,t,1,877.216799999587,nb
5,1,1,C,5,I,t+-1,1,1602.23349998705,nb
5,1,1,I,2,L,t+-1,1,3002.19219992869,nb
5,1,1,I,5,N,t,0,1330.22610004991,nb
5,1,1,F,3,I,t,1,2293.68679993786,nb
5,1,1,F,4,K,t+-1,0,1626.47100002505,nb
5,1,1,I,3,M,t+-1,0,1561.48600007873,nb
5,1,1,C,4,G,t,1,2196.21580000967,nb
5,1,1,F,2,I,t+-1,1,1756.34229998104,nb
5,1,1,F,5,K,t,1,2894.6076000575,nb
5,1,1,I,4,M,t,1,1515.61280002352,nb
5,1,2,C,3,F,t,1,4352.83520002849,nb
5,1,2,F,2,H,t,1,2092.04400004819,nb
5,1,2,C,4,H,t+-1,0,2281.00750001613,nb
5,1,2,I,3,L,t,1,966.363200102933,nb
5,1,2,F,4,J,t,1,1415.22500000428,nb
5,1,2,C,2,F,t+-1,0,1495.27509999462,nb
5,1,2,F,3,J,t+-1,1,1804.63250004686,nb
5,1,2,I,5,O,t+-1,1,1428.47310006619,nb
5,1,2,I,2,K,t,1,946.827600011602,nb
5,1,2,I,4,N,t+-1,1,1229.29869999643,nb
5,1,2,F,5,L,t+-1,0,780.343899969012,nb
5,1,2,C,5,H,t,0,1565.6676000217,nb
5,1,2,C,3,G,t+-1,0,1847.51919994596,nb
5,1,2,I,4,M,t,1,3150.62780003063,nb
5,1,2,F,3,I,t,1,944.400900043547,nb
5,1,2,F,2,I,t+-1,0,819.278600043617,nb
5,1,2,I,2,L,t+-1,1,3474.50010001194,nb
5,1,2,C,2,E,t,1,2072.16930005234,nb
5,1,2,F,4,K,t+-1,1,3853.57809998095,nb
5,1,2,C,5,I,t+-1,0,987.802500021644,nb
5,1,2,I,3,M,t+-1,0,1012.34080002178,nb
5,1,2,C,4,G,t,1,5235.94409995712,nb
5,1,2,I,5,N,t,1,875.518800108694,nb
5,1,2,F,5,K,t,1,2457.18719996512,nb
5,1,2,F,2,H,t,1,5670.86049995851,nb
5,1,2,C,4,H,t+-1,1,2245.57470006403,nb
5,1,2,C,2,F,t+-1,1,2332.73709996138,nb
5,1,2,C,5,H,t,1,3112.04669997096,nb
5,1,2,I,5,O,t+-1,1,1412.7923999913,nb
5,1,2,F,5,L,t+-1,0,2883.94669990521,nb
5,1,2,I,4,N,t+-1,0,1497.82879999839,nb
5,1,2,C,3,F,t,1,2493.80209995434,nb
5,1,2,F,4,J,t,0,6786.55029996298,nb
5,1,2,I,2,K,t,1,1749.71239990555,nb
5,1,2,I,3,L,t,0,1679.29180001374,nb
5,1,2,F,3,J,t+-1,0,2084.0386999771,nb
5,1,2,F,4,K,t+-1,1,7865.56629999541,nb
5,1,2,F,3,I,t,1,3792.92810009793,nb
5,1,2,C,2,E,t,1,1058.36600007024,nb
5,1,2,C,3,G,t+-1,0,935.648899991065,nb
5,1,2,C,4,G,t,1,762.228499981575,nb
5,1,2,F,2,I,t+-1,0,1203.87789991219,nb
5,1,2,C,5,I,t+-1,0,1706.96629991289,nb
5,1,2,I,4,M,t,1,2327.40810001269,nb
5,1,2,I,5,N,t,1,2106.52499995194,nb
5,1,2,F,5,K,t,0,1935.36450003739,nb
5,1,2,I,3,M,t+-1,0,929.204799933359,nb
5,1,2,I,2,L,t+-1,0,925.000699935481,nb
5,1,2,C,5,I,t+-1,0,1215.46410000883,nb
5,1,2,F,3,I,t,1,775.190999964252,nb
5,1,2,C,4,G,t,1,776.08529990539,nb
5,1,2,I,2,L,t+-1,0,4161.77010000683,nb
5,1,2,F,5,K,t,1,1763.75919999555,nb
5,1,2,F,2,I,t+-1,0,1270.02629998606,nb
5,1,2,I,4,M,t,1,755.334399989806,nb
5,1,2,C,2,E,t,1,1732.6480000047,nb
5,1,2,C,3,G,t+-1,0,839.974600006826,nb
5,1,2,I,3,M,t+-1,1,1438.51899995934,nb
5,1,2,I,5,N,t,1,861.539499950595,nb
5,1,2,F,4,K,t+-1,1,1498.70390002616,nb
5,1,2,F,3,J,t+-1,0,983.847700059414,nb
5,1,2,F,4,J,t,1,848.045199993067,nb
5,1,2,I,5,O,t+-1,1,1126.21680006851,nb
5,1,2,I,2,K,t,1,1712.77079998981,nb
5,1,2,F,2,H,t,0,3797.30440001003,nb
5,1,2,C,3,F,t,1,758.536900044419,nb
5,1,2,C,2,F,t+-1,0,1007.78790004551,nb
5,1,2,C,4,H,t+-1,0,1008.46260006074,nb
5,1,2,C,5,H,t,1,703.881100052968,nb
5,1,2,I,3,L,t,1,843.257200089283,nb
5,1,2,I,4,N,t+-1,0,1137.59460009169,nb
5,1,2,F,5,L,t+-1,0,644.176400033757,nb
5,1,3,C,2,E,t,1,723.501999978907,nb
5,1,3,F,2,I,t+-1,0,1206.8371999776,nb
5,1,3,I,5,N,t,1,662.32260002289,nb
5,1,3,F,3,I,t,1,2780.19269998185,nb
5,1,3,I,3,M,t+-1,0,1685.62529992778,nb
5,1,3,I,4,M,t,1,729.883600026369,nb
5,1,3,I,2,L,t+-1,1,2157.51950000413,nb
5,1,3,C,5,I,t+-1,0,1102.82719996758,nb
5,1,3,F,4,K,t+-1,1,1018.97189998999,nb
5,1,3,C,4,G,t,1,626.51669990737,nb
5,1,3,F,5,K,t,1,1537.05980000086,nb
5,1,3,C,3,G,t+-1,0,916.133100050502,nb
5,1,3,I,5,O,t+-1,1,1015.75539994519,nb
5,1,3,C,5,H,t,0,1231.37059994042,nb
5,1,3,I,2,K,t,0,1070.24999998976,nb
5,1,3,C,2,F,t+-1,0,1154.80989997741,nb
5,1,3,C,3,F,t,1,1004.57779993303,nb
5,1,3,F,4,J,t,0,829.304200015031,nb
5,1,3,I,4,N,t+-1,0,1243.27450001147,nb
5,1,3,F,2,H,t,1,2306.78769992665,nb
5,1,3,I,3,L,t,1,1614.57350000273,nb
5,1,3,C,4,H,t+-1,0,1390.7047000248,nb
5,1,3,F,5,L,t+-1,1,2246.70960009098,nb
5,1,3,F,3,J,t+-1,0,3381.98549998924,nb
5,1,3,I,5,N,t,1,975.310200010427,nb
5,1,3,F,2,I,t+-1,1,1040.80959991552,nb
5,1,3,C,4,G,t,1,1255.39279996883,nb
5,1,3,I,2,L,t+-1,0,901.126200100407,nb
5,1,3,I,4,M,t,1,600.84149998147,nb
5,1,3,I,3,M,t+-1,0,1311.59269995987,nb
5,1,3,C,3,G,t+-1,0,611.831700080074,nb
5,1,3,C,2,E,t,1,1147.81870006118,nb
5,1,3,F,5,K,t,0,1702.17990002129,nb
5,1,3,C,5,I,t+-1,0,1073.66550003644,nb
5,1,3,F,4,K,t+-1,1,1303.2605999615,nb
5,1,3,F,3,I,t,0,2746.31550000049,nb
5,1,3,I,5,O,t+-1,1,1198.11440003105,nb
5,1,3,C,3,F,t,1,997.834099922329,nb
5,1,3,F,4,J,t,1,3142.18710002024,nb
5,1,3,F,2,H,t,0,1305.94670004211,nb
5,1,3,F,5,L,t+-1,0,742.115100030787,nb
5,1,3,I,3,L,t,1,2224.43770000245,nb
5,1,3,I,4,N,t+-1,0,959.25149996765,nb
5,1,3,C,4,H,t+-1,0,1585.38359997328,nb
5,1,3,F,3,J,t+-1,1,1649.77549994364,nb
5,1,3,I,2,K,t,0,1743.81010001525,nb
5,1,3,C,2,F,t+-1,0,2146.64780010935,nb
5,1,3,C,5,H,t,1,789.384100004099,nb
5,1,3,C,5,I,t+-1,0,5653.92049995717,nb
5,1,3,F,2,I,t+-1,1,5660.97089997493,nb
5,1,3,C,3,G,t+-1,0,1091.85339999385,nb
5,1,3,I,4,M,t,1,736.069099977613,nb
5,1,3,F,5,K,t,0,1114.21709996648,nb
5,1,3,F,3,I,t,0,1174.09549991135,nb
5,1,3,C,4,G,t,1,679.275200003758,nb
5,1,3,C,2,E,t,1,908.468100009486,nb
5,1,3,I,5,N,t,1,976.186800049618,nb
5,1,3,I,3,M,t+-1,0,929.319299990311,nb
5,1,3,I,2,L,t+-1,0,1444.51049994677,nb
5,1,3,F,4,K,t+-1,1,1770.68239997607,nb
5,1,3,F,4,J,t,1,1147.98769995105,nb
5,1,3,C,4,H,t+-1,1,1318.38149996474,nb
5,1,3,F,5,L,t+-1,0,2746.124300058,nb
5,1,3,I,3,L,t,1,2501.17309996858,nb
5,1,3,C,2,F,t+-1,1,1632.94959999621,nb
5,1,3,C,3,F,t,1,960.486600059085,nb
5,1,3,F,2,H,t,1,1985.73059996124,nb
5,1,3,I,5,O,t+-1,1,986.873099929653,nb
5,1,3,F,3,J,t+-1,1,1251.04200001806,nb
5,1,3,I,2,K,t,1,2048.53300005198,nb
5,1,3,C,5,H,t,0,1415.1233000448,nb
5,1,3,I,4,N,t+-1,0,1855.15349998605,nb
6,1,0,F,2,I,t+-1,1,4036.69540002011,nb
6,1,0,I,3,M,t+-1,1,6083.58149998821,nb
6,1,0,F,3,I,t,1,5186.11959996633,nb
6,1,0,C,3,G,t+-1,1,4196.23040000442,nb
6,1,0,I,4,M,t,0,12852.626799955,nb
6,1,0,F,4,K,t+-1,1,8782.72290003952,nb
6,1,0,I,5,N,t,1,7882.15489999857,nb
6,1,0,C,2,E,t,1,3552.82940005418,nb
6,1,0,F,5,K,t,0,7506.44610007294,nb
6,1,0,C,5,I,t+-1,1,6192.93470005505,nb
6,1,0,I,2,L,t+-1,1,3803.33469994366,nb
6,1,0,C,4,G,t,1,3859.6776999766,nb
6,1,0,F,5,L,t+-1,1,6154.21569999307,nb
6,1,0,C,5,H,t,1,5941.94950000383,nb
6,1,0,I,4,N,t+-1,1,8402.04329998232,nb
6,1,0,F,3,J,t+-1,1,3491.991900024,nb
6,1,0,F,4,J,t,0,8585.22620005533,nb
6,1,0,C,4,H,t+-1,0,10091.9639000204,nb
6,1,0,F,2,H,t,0,5203.19939998444,nb
6,1,0,I,3,L,t,1,5596.07229998801,nb
6,1,0,C,3,F,t,1,4598.66900008638,nb
6,1,0,I,5,O,t+-1,1,5847.73100004531,nb
6,1,0,C,2,F,t+-1,1,3007.97100004274,nb
6,1,0,I,2,K,t,1,9247.84979992546,nb
6,1,0,F,4,J,t,0,7825.0031999778,nb
6,1,0,F,2,H,t,1,9865.93990004621,nb
6,1,0,C,4,H,t+-1,1,3921.72029998619,nb
6,1,0,F,3,J,t+-1,1,5054.58420002833,nb
6,1,0,I,4,N,t+-1,0,7836.98050002568,nb
6,1,0,F,5,L,t+-1,1,4765.61020000372,nb
6,1,0,C,5,H,t,1,4536.35069995653,nb
6,1,0,I,5,O,t+-1,1,6011.44000003114,nb
6,1,0,I,3,L,t,1,7989.23060006928,nb
6,1,0,I,2,K,t,1,1695.69339998998,nb
6,1,0,C,3,F,t,1,4923.90699998941,nb
6,1,0,C,2,F,t+-1,0,2568.39220004622,nb
6,1,0,F,4,K,t+-1,1,4578.24199995957,nb
6,1,0,I,4,M,t,1,10956.5476999851,nb
6,1,0,I,3,M,t+-1,0,5769.65500006918,nb
6,1,0,C,2,E,t,1,3635.72409993503,nb
6,1,0,I,2,L,t+-1,1,3451.32839994039,nb
6,1,0,F,3,I,t,0,9273.47070001997,nb
6,1,0,C,5,I,t+-1,1,6665.1370000327,nb
6,1,0,C,3,G,t+-1,1,3656.86079999432,nb
6,1,0,I,5,N,t,1,7783.52250007447,nb
6,1,0,C,4,G,t,1,3929.85430010594,nb
6,1,0,F,2,I,t+-1,0,4910.16279999167,nb
6,1,0,F,5,K,t,1,5530.87600006256,nb
6,1,0,I,5,O,t+-1,1,5463.3469999535,nb
6,1,0,F,3,J,t+-1,0,2878.31079994794,nb
6,1,0,I,4,N,t+-1,1,5292.62009996455,nb
6,1,0,F,5,L,t+-1,1,7481.63249995559,nb
6,1,0,C,3,F,t,1,2520.87369991932,nb
6,1,0,F,4,J,t,0,6508.65150010213,nb
6,1,0,I,3,L,t,1,5330.10289992672,nb
6,1,0,C,5,H,t,1,5374.641399947,nb
6,1,0,C,2,F,t+-1,1,4096.49989998434,nb
6,1,0,F,2,H,t,1,3941.85029994696,nb
6,1,0,C,4,H,t+-1,1,3113.01010008901,nb
6,1,0,I,2,K,t,1,3149.86690005753,nb
6,1,0,I,2,L,t+-1,1,1968.5403999174,nb
6,1,0,I,5,N,t,1,6369.77119999938,nb
6,1,0,I,3,M,t+-1,1,1804.77970000356,nb
6,1,0,F,2,I,t+-1,1,7340.82489996217,nb
6,1,0,C,5,I,t+-1,1,6520.43679996859,nb
6,1,0,F,4,K,t+-1,1,5085.43680002913,nb
6,1,0,C,2,E,t,1,2219.51129997615,nb
6,1,0,F,5,K,t,0,8458.61039997544,nb
6,1,0,F,3,I,t,0,9475.32239998691,nb
6,1,0,I,4,M,t,1,5698.54390004184,nb
6,1,0,C,4,G,t,1,4048.1389000779,nb
6,1,0,C,3,G,t+-1,0,3048.02860005293,nb
6,1,1,F,4,K,t+-1,0,7527.78939995915,nb
6,1,1,F,2,I,t+-1,1,2693.52189998608,nb
6,1,1,C,4,G,t,1,2193.82990000304,nb
6,1,1,F,5,K,t,1,7147.41810003761,nb
6,1,1,I,4,M,t,1,4567.73929996416,nb
6,1,1,I,3,M,t+-1,1,1513.50639993325,nb
6,1,1,C,5,I,t+-1,1,4606.06979997829,nb
6,1,1,I,2,L,t+-1,1,3190.43860002421,nb
6,1,1,I,5,N,t,1,3599.91720004473,nb
6,1,1,C,2,E,t,1,3264.24569997471,nb
6,1,1,C,3,G,t+-1,1,2398.62230001018,nb
6,1,1,F,3,I,t,0,3047.46500006877,nb
6,1,1,C,3,F,t,1,3574.09989996813,nb
6,1,1,F,3,J,t+-1,1,3712.62969996315,nb
6,1,1,F,4,J,t,1,2508.83009994868,nb
6,1,1,I,4,N,t+-1,1,6233.42720000073,nb
6,1,1,F,2,H,t,1,3457.39389990922,nb
6,1,1,C,5,H,t,1,5144.46109998971,nb
6,1,1,F,5,L,t+-1,0,5355.25729996152,nb
6,1,1,C,2,F,t+-1,1,2335.07660008036,nb
6,1,1,I,3,L,t,1,4513.30819993746,nb
6,1,1,I,2,K,t,1,3246.73409992829,nb
6,1,1,I,5,O,t+-1,1,3173.80190000404,nb
6,1,1,C,4,H,t+-1,1,3247.17119999696,nb
6,1,1,C,2,E,t,1,2206.53329999186,nb
6,1,1,F,2,I,t+-1,1,2046.3304000441,nb
6,1,1,C,5,I,t+-1,0,1693.25409992598,nb
6,1,1,C,4,G,t,1,2697.93140003458,nb
6,1,1,F,4,K,t+-1,1,3686.49419990834,nb
6,1,1,F,3,I,t,1,3188.10420006048,nb
6,1,1,F,5,K,t,1,6196.95550005417,nb
6,1,1,I,2,L,t+-1,1,3743.12890006695,nb
6,1,1,I,3,M,t+-1,1,4098.24419999495,nb
6,1,1,C,3,G,t+-1,1,2616.23749998398,nb
6,1,1,I,5,N,t,1,4151.38920000754,nb
6,1,1,I,4,M,t,0,1322.63180008158,nb
6,1,1,C,3,F,t,1,3373.36540000979,nb
6,1,1,F,5,L,t+-1,1,5407.55389991682,nb
6,1,1,C,2,F,t+-1,1,3448.7898000516,nb
6,1,1,F,4,J,t,0,5783.39799994137,nb
6,1,1,F,3,J,t+-1,0,5025.36209998652,nb
6,1,1,I,4,N,t+-1,1,4258.48199997563,nb
6,1,1,C,4,H,t+-1,1,2976.79699992295,nb
6,1,1,C,5,H,t,1,1794.28540007211,nb
6,1,1,F,2,H,t,0,3867.5567000173,nb
6,1,1,I,2,K,t,1,3336.98110003024,nb
6,1,1,I,3,L,t,1,1836.55269991141,nb
6,1,1,I,5,O,t+-1,1,2827.70610006992,nb
6,1,1,F,2,I,t+-1,0,4226.87710006721,nb
6,1,1,F,3,I,t,1,4482.73679998238,nb
6,1,1,C,5,I,t+-1,1,3968.14140002243,nb
6,1,1,C,2,E,t,1,1050.52579997573,nb
6,1,1,F,4,K,t+-1,0,3760.01430000179,nb
6,1,1,I,5,N,t,0,6354.72529998515,nb
6,1,1,I,4,M,t,1,1846.33919992484,nb
6,1,1,I,3,M,t+-1,1,1989.55609998666,nb
6,1,1,C,3,G,t+-1,1,4501.75230007153,nb
6,1,1,I,2,L,t+-1,1,2514.26160009578,nb
6,1,1,C,4,G,t,1,2583.99579999968,nb
6,1,1,F,5,K,t,0,4879.8017000081,nb
6,1,1,I,2,K,t,1,3326.76610001363,nb
6,1,1,F,2,H,t,0,6066.08340004459,nb
6,1,1,I,5,O,t+-1,1,2680.67889998201,nb
6,1,1,C,5,H,t,1,3286.0327999806,nb
6,1,1,F,5,L,t+-1,1,4979.71650003456,nb
6,1,1,F,3,J,t+-1,1,6878.12939996366,nb
6,1,1,I,4,N,t+-1,0,2100.99399997853,nb
6,1,1,C,4,H,t+-1,1,5593.01479998976,nb
6,1,1,C,2,F,t+-1,1,2659.04619998764,nb
6,1,1,F,4,J,t,1,6192.99650005996,nb
6,1,1,C,3,F,t,1,1299.71279995516,nb
6,1,1,I,3,L,t,1,2551.81640002411,nb
6,1,2,F,2,H,t,1,4169.15670002345,nb
6,1,2,C,4,H,t+-1,1,2314.78969997261,nb
6,1,2,C,5,H,t,1,3095.26020009071,nb
6,1,2,F,3,J,t+-1,1,4028.4308999544,nb
6,1,2,C,2,F,t+-1,1,2044.3735999288,nb
6,1,2,C,3,F,t,1,1354.69830001239,nb
6,1,2,F,4,J,t,1,6084.56530002877,nb
6,1,2,I,5,O,t+-1,1,4067.39059998654,nb
6,1,2,I,3,L,t,1,1657.2839000728,nb
6,1,2,I,4,N,t+-1,1,3038.77680003643,nb
6,1,2,F,5,L,t+-1,1,3318.27500008512,nb
6,1,2,I,2,K,t,1,3442.13149999268,nb
6,1,2,F,5,K,t,0,2609.31610001717,nb
6,1,2,F,4,K,t+-1,0,4497.21629999112,nb
6,1,2,F,2,I,t+-1,1,7207.39599992521,nb
6,1,2,C,3,G,t+-1,1,4456.29820006434,nb
6,1,2,I,5,N,t,1,5367.84670001362,nb
6,1,2,F,3,I,t,1,6338.12639990356,nb
6,1,2,C,4,G,t,1,3029.73329997622,nb
6,1,2,I,3,M,t+-1,1,3118.11700009275,nb
6,1,2,I,2,L,t+-1,1,2514.03869991191,nb
6,1,2,C,5,I,t+-1,1,4438.42949997634,nb
6,1,2,C,2,E,t,1,1429.44940004963,nb
6,1,2,I,4,M,t,1,3948.98299989291,nb
6,1,2,C,2,E,t,1,1023.31539988518,nb
6,1,2,F,4,K,t+-1,0,2694.00040002074,nb
6,1,2,C,3,G,t+-1,1,3123.07440000586,nb
6,1,2,C,4,G,t,1,3094.88859993871,nb
6,1,2,F,2,I,t+-1,1,10315.6733000651,nb
6,1,2,F,3,I,t,1,1490.77129992656,nb
6,1,2,F,5,K,t,1,1638.64060002379,nb
6,1,2,I,4,M,t,1,2300.9634000482,nb
6,1,2,I,2,L,t+-1,0,1697.87869998254,nb
6,1,2,C,5,I,t+-1,1,3990.22739997599,nb
6,1,2,I,3,M,t+-1,1,2759.4460999826,nb
6,1,2,I,5,N,t,1,3010.291100014,nb
6,1,2,F,2,H,t,1,3449.76510002744,nb
6,1,2,F,3,J,t+-1,1,3192.34149996191,nb
6,1,2,C,2,F,t+-1,0,2746.29070004448,nb
6,1,2,I,4,N,t+-1,1,5333.26989994384,nb
6,1,2,C,5,H,t,1,3505.13349997345,nb
